local_datetime,timeSeriesId,businessType,controlArea,settlementDate,settlementPeriod,imbalanceQuantityMAW,curveType,resolution,documentType,processType,activeFlag,docStatus,documentID,documentRevNum,imbalanceQuantityDirection,local_time,Year,Month,weekday,Hour,Minute,typ_of_day,Lag_1,hour_sin,hour_cos
2020-01-02 15:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-02,32,134.86,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22449758,1,SURPLUS,15:30:00,2020,1,3,15,30,Weekday,145.07,-0.816969893010442,-0.5766803221148672
2020-01-02 16:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-02,33,-243.77,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22449921,1,DEFICIT,16:00:00,2020,1,3,16,0,Weekday,134.86,-0.9422609221188204,-0.3348796121709864
2020-01-02 16:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-02,34,-148.86,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22450085,1,DEFICIT,16:30:00,2020,1,3,16,30,Weekday,-243.77,-0.9422609221188204,-0.3348796121709864
2020-01-02 17:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-02,35,-429.8,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22450240,1,DEFICIT,17:00:00,2020,1,3,17,0,Weekday,-148.86,-0.9976687691905393,-0.06824241336467046
2020-01-02 17:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-02,36,-363.35,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22450434,1,DEFICIT,17:30:00,2020,1,3,17,30,Weekday,-429.8,-0.9976687691905393,-0.06824241336467046
2020-01-02 18:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-02,37,-70.05,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22450615,1,DEFICIT,18:00:00,2020,1,3,18,0,Weekday,-363.35,-0.979084087682323,0.2034560130526333
2020-01-02 18:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-02,38,-496.64,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22450790,1,DEFICIT,18:30:00,2020,1,3,18,30,Weekday,-70.05,-0.979084087682323,0.2034560130526333
2020-01-02 19:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-02,39,-511.94,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22450955,1,DEFICIT,19:00:00,2020,1,3,19,0,Weekday,-496.64,-0.8878852184023756,0.4600650377311516
2020-01-02 19:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-02,40,-25.86,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22451120,1,DEFICIT,19:30:00,2020,1,3,19,30,Weekday,-511.94,-0.8878852184023756,0.4600650377311516
2020-01-02 20:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-02,41,-98.06,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22451275,1,DEFICIT,20:00:00,2020,1,3,20,0,Weekday,-25.86,-0.730835964278124,0.6825531432186541
2020-01-02 20:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-02,42,-273.4,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22451404,1,DEFICIT,20:30:00,2020,1,3,20,30,Weekday,-98.06,-0.730835964278124,0.6825531432186541
2020-01-02 21:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-02,43,-126.87,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22451543,1,DEFICIT,21:00:00,2020,1,3,21,0,Weekday,-273.4,-0.5195839500354336,0.8544194045464886
2020-01-02 21:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-02,44,-65.19,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22451696,1,DEFICIT,21:30:00,2020,1,3,21,30,Weekday,-126.87,-0.5195839500354336,0.8544194045464886
2020-01-02 22:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-02,45,-144.5,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22451842,1,DEFICIT,22:00:00,2020,1,3,22,0,Weekday,-65.19,-0.2697967711570252,0.962917287347799
2020-01-02 22:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-02,46,-393.76,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22452007,1,DEFICIT,22:30:00,2020,1,3,22,30,Weekday,-144.5,-0.2697967711570252,0.962917287347799
2020-01-02 23:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-02,47,-56.99,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22452175,1,DEFICIT,23:00:00,2020,1,3,23,0,Weekday,-393.76,-2.4492935982947064e-16,1.0
2020-01-02 23:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-02,48,-544.09,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22452365,1,DEFICIT,23:30:00,2020,1,3,23,30,Weekday,-56.99,-2.4492935982947064e-16,1.0
2020-01-03 00:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,1,-479.6,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22452511,1,DEFICIT,00:00:00,2020,1,4,0,0,Weekday,-544.09,0.0,1.0
2020-01-03 00:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,2,-25.14,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22452645,1,DEFICIT,00:30:00,2020,1,4,0,30,Weekday,-479.6,0.0,1.0
2020-01-03 01:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,3,165.21,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22452752,1,SURPLUS,01:00:00,2020,1,4,1,0,Weekday,-25.14,0.2697967711570243,0.9629172873477994
2020-01-03 01:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,4,155.59,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22452872,1,SURPLUS,01:30:00,2020,1,4,1,30,Weekday,165.21,0.2697967711570243,0.9629172873477994
2020-01-03 02:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,5,82.91,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22453008,1,SURPLUS,02:00:00,2020,1,4,2,0,Weekday,155.59,0.5195839500354336,0.8544194045464886
2020-01-03 02:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,6,73.39,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22453123,1,SURPLUS,02:30:00,2020,1,4,2,30,Weekday,82.91,0.5195839500354336,0.8544194045464886
2020-01-03 03:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,7,-197.24,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22453258,1,DEFICIT,03:00:00,2020,1,4,3,0,Weekday,73.39,0.730835964278124,0.6825531432186541
2020-01-03 03:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,8,-189.75,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22453372,1,DEFICIT,03:30:00,2020,1,4,3,30,Weekday,-197.24,0.730835964278124,0.6825531432186541
2020-01-03 04:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,9,-110.31,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22453634,1,DEFICIT,04:00:00,2020,1,4,4,0,Weekday,-189.75,0.8878852184023752,0.4600650377311522
2020-01-03 04:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,10,-47.07,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22453780,1,DEFICIT,04:30:00,2020,1,4,4,30,Weekday,-110.31,0.8878852184023752,0.4600650377311522
2020-01-03 05:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,11,-4.97,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22453918,1,DEFICIT,05:00:00,2020,1,4,5,0,Weekday,-47.07,0.9790840876823229,0.20345601305263375
2020-01-03 05:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,12,20.27,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22454077,1,SURPLUS,05:30:00,2020,1,4,5,30,Weekday,-4.97,0.9790840876823229,0.20345601305263375
2020-01-03 06:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,13,-367.12,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22454289,1,DEFICIT,06:00:00,2020,1,4,6,0,Weekday,20.27,0.9976687691905392,-0.06824241336467088
2020-01-03 06:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,14,-771.88,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22454489,1,DEFICIT,06:30:00,2020,1,4,6,30,Weekday,-367.12,0.9976687691905392,-0.06824241336467088
2020-01-03 07:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,15,-1105.8,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22454679,1,DEFICIT,07:00:00,2020,1,4,7,0,Weekday,-771.88,0.9422609221188205,-0.33487961217098616
2020-01-03 07:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,16,-1326.15,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22454851,1,DEFICIT,07:30:00,2020,1,4,7,30,Weekday,-1105.8,0.9422609221188205,-0.33487961217098616
2020-01-03 08:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,17,-1027.17,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22454995,1,DEFICIT,08:00:00,2020,1,4,8,0,Weekday,-1326.15,0.8169698930104421,-0.5766803221148671
2020-01-03 08:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,18,-543.4,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22455199,1,DEFICIT,08:30:00,2020,1,4,8,30,Weekday,-1027.17,0.8169698930104421,-0.5766803221148671
2020-01-03 09:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,19,1.77,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22455360,1,SURPLUS,09:00:00,2020,1,4,9,0,Weekday,-543.4,0.631087944326053,-0.7757112907044197
2020-01-03 09:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,20,-16.49,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22455505,1,DEFICIT,09:30:00,2020,1,4,9,30,Weekday,1.77,0.631087944326053,-0.7757112907044197
2020-01-03 10:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,21,384.47,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22455650,1,SURPLUS,10:00:00,2020,1,4,10,0,Weekday,-16.49,0.3984010898462414,-0.917211301505453
2020-01-03 10:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,22,222.17,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22455787,1,SURPLUS,10:30:00,2020,1,4,10,30,Weekday,384.47,0.3984010898462414,-0.917211301505453
2020-01-03 11:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,23,75.19,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22455965,1,SURPLUS,11:00:00,2020,1,4,11,0,Weekday,222.17,0.1361666490962471,-0.9906859460363306
2020-01-03 11:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,24,-163.39,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22456144,1,DEFICIT,11:30:00,2020,1,4,11,30,Weekday,75.19,0.1361666490962471,-0.9906859460363306
2020-01-03 12:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,25,-272.09,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22456301,1,DEFICIT,12:00:00,2020,1,4,12,0,Weekday,-163.39,-0.1361666490962464,-0.9906859460363308
2020-01-03 12:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,26,-261.76,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22456464,1,DEFICIT,12:30:00,2020,1,4,12,30,Weekday,-272.09,-0.1361666490962464,-0.9906859460363308
2020-01-03 13:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,27,-478.5,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22456645,1,DEFICIT,13:00:00,2020,1,4,13,0,Weekday,-261.76,-0.39840108984624156,-0.9172113015054529
2020-01-03 13:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,28,-437.74,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22456796,1,DEFICIT,13:30:00,2020,1,4,13,30,Weekday,-478.5,-0.39840108984624156,-0.9172113015054529
2020-01-03 14:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,29,-495.43,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22457003,1,DEFICIT,14:00:00,2020,1,4,14,0,Weekday,-437.74,-0.6310879443260528,-0.7757112907044198
2020-01-03 14:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,30,-303.77,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22457138,1,DEFICIT,14:30:00,2020,1,4,14,30,Weekday,-495.43,-0.6310879443260528,-0.7757112907044198
2020-01-03 15:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,31,-304.85,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22457295,1,DEFICIT,15:00:00,2020,1,4,15,0,Weekday,-303.77,-0.816969893010442,-0.5766803221148672
2020-01-03 15:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,32,-70.27,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22457487,1,DEFICIT,15:30:00,2020,1,4,15,30,Weekday,-304.85,-0.816969893010442,-0.5766803221148672
2020-01-03 16:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,33,-183.04,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22457670,1,DEFICIT,16:00:00,2020,1,4,16,0,Weekday,-70.27,-0.9422609221188204,-0.3348796121709864
2020-01-03 16:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,34,281.88,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22457824,1,SURPLUS,16:30:00,2020,1,4,16,30,Weekday,-183.04,-0.9422609221188204,-0.3348796121709864
2020-01-03 17:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,35,482.27,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22457963,1,SURPLUS,17:00:00,2020,1,4,17,0,Weekday,281.88,-0.9976687691905393,-0.06824241336467046
2020-01-03 17:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,36,385.25,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22458128,1,SURPLUS,17:30:00,2020,1,4,17,30,Weekday,482.27,-0.9976687691905393,-0.06824241336467046
2020-01-03 18:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,37,261.62,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22458297,1,SURPLUS,18:00:00,2020,1,4,18,0,Weekday,385.25,-0.979084087682323,0.2034560130526333
2020-01-03 18:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,38,-49.73,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22458484,1,DEFICIT,18:30:00,2020,1,4,18,30,Weekday,261.62,-0.979084087682323,0.2034560130526333
2020-01-03 19:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,39,-70.74,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22458650,1,DEFICIT,19:00:00,2020,1,4,19,0,Weekday,-49.73,-0.8878852184023756,0.4600650377311516
2020-01-03 19:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,40,-149.3,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22458793,1,DEFICIT,19:30:00,2020,1,4,19,30,Weekday,-70.74,-0.8878852184023756,0.4600650377311516
2020-01-03 20:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,41,-179.7,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22458940,1,DEFICIT,20:00:00,2020,1,4,20,0,Weekday,-149.3,-0.730835964278124,0.6825531432186541
2020-01-03 20:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,42,-101.45,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22459077,1,DEFICIT,20:30:00,2020,1,4,20,30,Weekday,-179.7,-0.730835964278124,0.6825531432186541
2020-01-03 21:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,43,58.61,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22459205,1,SURPLUS,21:00:00,2020,1,4,21,0,Weekday,-101.45,-0.5195839500354336,0.8544194045464886
2020-01-03 21:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,44,-88.12,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22459352,1,DEFICIT,21:30:00,2020,1,4,21,30,Weekday,58.61,-0.5195839500354336,0.8544194045464886
2020-01-03 22:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,45,-30.68,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22459488,1,DEFICIT,22:00:00,2020,1,4,22,0,Weekday,-88.12,-0.2697967711570252,0.962917287347799
2020-01-03 22:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,46,-35.36,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22459630,1,DEFICIT,22:30:00,2020,1,4,22,30,Weekday,-30.68,-0.2697967711570252,0.962917287347799
2020-01-03 23:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,47,24.58,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22459780,1,SURPLUS,23:00:00,2020,1,4,23,0,Weekday,-35.36,-2.4492935982947064e-16,1.0
2020-01-03 23:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-03,48,457.36,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22459952,1,SURPLUS,23:30:00,2020,1,4,23,30,Weekday,24.58,-2.4492935982947064e-16,1.0
2020-01-04 00:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-04,1,-313.92,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22462136,1,DEFICIT,00:00:00,2020,1,5,0,0,Weekend,457.36,0.0,1.0
2020-01-04 00:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-04,2,26.18,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22462153,1,SURPLUS,00:30:00,2020,1,5,0,30,Weekend,-313.92,0.0,1.0
2020-01-04 01:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-04,3,-36.23,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22486393,1,DEFICIT,01:00:00,2020,1,5,1,0,Weekend,26.18,0.2697967711570243,0.9629172873477994
2020-01-04 01:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-04,4,-541.54,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22463306,1,DEFICIT,01:30:00,2020,1,5,1,30,Weekend,-36.23,0.2697967711570243,0.9629172873477994
2020-01-04 02:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-04,5,-385.24,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22463308,1,DEFICIT,02:00:00,2020,1,5,2,0,Weekend,-541.54,0.5195839500354336,0.8544194045464886
2020-01-04 02:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-04,6,-355.37,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22463317,1,DEFICIT,02:30:00,2020,1,5,2,30,Weekend,-385.24,0.5195839500354336,0.8544194045464886
2020-01-04 03:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-04,7,-99.68,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22463332,1,DEFICIT,03:00:00,2020,1,5,3,0,Weekend,-355.37,0.730835964278124,0.6825531432186541
2020-01-04 03:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-04,8,-139.54,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22463340,1,DEFICIT,03:30:00,2020,1,5,3,30,Weekend,-99.68,0.730835964278124,0.6825531432186541
2020-01-04 04:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-04,9,-29.96,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22463356,1,DEFICIT,04:00:00,2020,1,5,4,0,Weekend,-139.54,0.8878852184023752,0.4600650377311522
2020-01-04 04:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-04,10,-78.76,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22463370,1,DEFICIT,04:30:00,2020,1,5,4,30,Weekend,-29.96,0.8878852184023752,0.4600650377311522
2020-01-04 05:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-04,11,-446.33,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22463379,1,DEFICIT,05:00:00,2020,1,5,5,0,Weekend,-78.76,0.9790840876823229,0.20345601305263375
2020-01-04 05:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-04,12,-350.13,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22463388,1,DEFICIT,05:30:00,2020,1,5,5,30,Weekend,-446.33,0.9790840876823229,0.20345601305263375
